time,open,high,low,close,volume
1516185240000.0,0.088597,0.088883,0.0885,0.088596,289.951
1516185300000.0,0.088505,0.088849,0.0885,0.088717,156.388
1516185360000.0,0.088522,0.08887,0.08852,0.088623,125.098
1516185420000.0,0.0887,0.088854,0.088625,0.08877,135.653
1516185480000.0,0.08877,0.088925,0.08877,0.088922,194.773
1516185540000.0,0.088882,0.088922,0.0886,0.088826,271.109
1516185600000.0,0.088826,0.088826,0.088551,0.088786,133.997
1516185660000.0,0.088786,0.088942,0.08863,0.088934,212.527
1516185720000.0,0.088835,0.089,0.088835,0.088996,105.146
1516185780000.0,0.088994,0.0891,0.088863,0.088991,136.504
1516185840000.0,0.088906,0.088999,0.0888,0.088901,146.244
1516185900000.0,0.088896,0.088901,0.08877,0.088809,158.54
1516185960000.0,0.088893,0.088986,0.088762,0.088888,161.717
1516186020000.0,0.088887,0.08916,0.088831,0.088999,187.945
1516186080000.0,0.088864,0.088998,0.088146,0.088833,258.714
1516186140000.0,0.088818,0.08894,0.088407,0.088825,323.39
1516186200000.0,0.088938,0.089147,0.088825,0.089076,164.088
1516186260000.0,0.088898,0.089148,0.088898,0.089147,227.748
1516186320000.0,0.088966,0.089524,0.088909,0.08891,402.65
1516186380000.0,0.089103,0.089103,0.088852,0.088853,226.639
1516186440000.0,0.088854,0.089039,0.088804,0.088992,146.18
1516186500000.0,0.088993,0.089158,0.088827,0.088969,128.536
1516186560000.0,0.088969,0.08909,0.088803,0.088807,108.669
1516186620000.0,0.088808,0.08914,0.088613,0.08887,125.363
1516186680000.0,0.08887,0.08887,0.088622,0.088847,115.935
1516186740000.0,0.088794,0.088849,0.088541,0.088608,135.861
1516186800000.0,0.088608,0.088745,0.088003,0.088362,186.109
1516186860000.0,0.088529,0.088689,0.088356,0.088402,189.436
1516186920000.0,0.088511,0.088566,0.088401,0.088494,231.271
1516186980000.0,0.088406,0.088496,0.088,0.088404,262.764
1516187040000.0,0.08839,0.088414,0.088033,0.088391,162.552
1516187100000.0,0.088327,0.0885,0.088287,0.088419,253.469
1516187160000.0,0.088419,0.088499,0.088324,0.088413,248.515
1516187220000.0,0.088483,0.0885,0.088327,0.088444,352.349
1516187280000.0,0.088444,0.088699,0.088345,0.088441,244.014
1516187340000.0,0.08845,0.088797,0.0884,0.088618,245.373
1516187400000.0,0.088618,0.08864,0.088501,0.08864,284.884
1516187460000.0,0.088618,0.088793,0.08851,0.088615,265.904
1516187520000.0,0.088749,0.08879,0.088502,0.088769,207.71
1516187580000.0,0.088769,0.088797,0.088052,0.088742,558.399
1516187640000.0,0.088694,0.088742,0.0885,0.088712,273.091
1516187700000.0,0.088602,0.088784,0.08818,0.088717,118.707
1516187760000.0,0.088783,0.0888,0.088607,0.0888,175.71
1516187820000.0,0.0888,0.0889,0.088741,0.088765,301.538
1516187880000.0,0.088765,0.0889,0.088765,0.08888,173.977
1516187940000.0,0.088786,0.0892,0.08875,0.08895,196.213
1516188000000.0,0.08895,0.08895,0.088755,0.088889,105.36
1516188060000.0,0.088881,0.089271,0.08878,0.08899,199.96
1516188120000.0,0.08899,0.088998,0.08883,0.088832,125.926
1516188180000.0,0.088832,0.088983,0.088784,0.088785,132.707
1516188240000.0,0.088785,0.088876,0.088766,0.088865,177.993
1516188300000.0,0.08877,0.088884,0.088536,0.088869,177.754
1516188360000.0,0.088869,0.088949,0.088781,0.088933,163.763
1516188420000.0,0.088934,0.088934,0.088696,0.088696,158.469
1516188480000.0,0.088896,0.088896,0.088692,0.088692,82.676
1516188540000.0,0.088664,0.088831,0.088505,0.088618,96.005
1516188600000.0,0.088618,0.0888,0.088565,0.088577,113.947
1516188660000.0,0.088733,0.088955,0.088578,0.08888,255.286
1516188720000.0,0.088736,0.088878,0.0885,0.088537,232.111
1516188780000.0,0.088537,0.088718,0.088188,0.08821,280.347
1516188840000.0,0.08821,0.088504,0.0877,0.088111,709.559
1516188900000.0,0.087813,0.088109,0.08764,0.087979,274.687
1516188960000.0,0.088059,0.088075,0.087817,0.087897,271.886
1516189020000.0,0.087897,0.088075,0.087829,0.087895,122.154
1516189080000.0,0.088036,0.088036,0.087765,0.08793,143.239
1516189140000.0,0.087928,0.087954,0.087559,0.087745,155.858
1516189200000.0,0.08761,0.087747,0.087501,0.087501,131.628
1516189260000.0,0.087637,0.087695,0.0875,0.087503,265.119
1516189320000.0,0.087615,0.087636,0.08723,0.087241,225.556
1516189380000.0,0.087488,0.08751,0.08722,0.087235,367.081
1516189440000.0,0.087237,0.087427,0.087009,0.087011,342.024
1516189500000.0,0.0871,0.08725,0.087011,0.08712,359.017
1516189560000.0,0.087193,0.08725,0.08712,0.087145,147.157
1516189620000.0,0.087152,0.087458,0.087121,0.087302,297.023
1516189680000.0,0.087303,0.087487,0.087271,0.087311,178.423
1516189740000.0,0.087343,0.087446,0.087101,0.087103,166.125
1516189800000.0,0.087103,0.087287,0.087065,0.087118,149.383
1516189860000.0,0.087279,0.087282,0.087,0.087075,300.064
1516189920000.0,0.087075,0.087487,0.087073,0.08722,187.518
1516189980000.0,0.087221,0.087445,0.08708,0.087275,177.301
1516190040000.0,0.087275,0.087288,0.087131,0.0872,106.763
1516190100000.0,0.087211,0.08729,0.087172,0.087172,190.306
1516190160000.0,0.087172,0.087287,0.087002,0.087151,261.849
1516190220000.0,0.087151,0.087701,0.087151,0.087455,280.713
1516190280000.0,0.087453,0.087702,0.08724,0.087256,252.256
1516190340000.0,0.08726,0.087433,0.087171,0.087171,148.781
1516190400000.0,0.08723,0.087328,0.086977,0.086977,299.24
1516190460000.0,0.087187,0.087187,0.0869,0.087079,189.17
1516190520000.0,0.087079,0.08727,0.08695,0.087052,137.739
1516190580000.0,0.087139,0.087195,0.08701,0.08707,196.166
1516190640000.0,0.087159,0.087177,0.08707,0.087156,109.712
1516190700000.0,0.087156,0.08716,0.087,0.087148,110.771
1516190760000.0,0.087005,0.087092,0.086913,0.086916,94.696
1516190820000.0,0.086916,0.087,0.086907,0.086993,135.018
1516190880000.0,0.086993,0.086993,0.0867,0.086709,99.604
1516190940000.0,0.086709,0.087,0.086709,0.086888,180.542
1516191000000.0,0.086888,0.086998,0.086769,0.086951,160.0
1516191060000.0,0.086812,0.086949,0.086719,0.08672,135.847
1516191120000.0,0.086722,0.086937,0.08672,0.086903,143.808
1516191180000.0,0.086903,0.087081,0.086903,0.086994,203.861
1516191240000.0,0.087076,0.087076,0.086826,0.086978,159.229
1516191300000.0,0.086978,0.087092,0.086866,0.087027,126.919
1516191360000.0,0.087027,0.087092,0.086941,0.08709,154.513
1516191420000.0,0.08709,0.0871,0.087,0.087002,110.334
1516191480000.0,0.087002,0.08709,0.086754,0.08704,207.986
1516191540000.0,0.087038,0.087038,0.086725,0.086825,186.16
1516191600000.0,0.086933,0.087286,0.086818,0.086941,296.551
1516191660000.0,0.086941,0.086946,0.086725,0.08689,109.818
1516191720000.0,0.086726,0.086994,0.086726,0.086933,182.303
1516191780000.0,0.086933,0.086935,0.0867,0.086705,203.839
1516191840000.0,0.086705,0.086883,0.0867,0.086875,233.414
1516191900000.0,0.086882,0.086882,0.086708,0.086803,178.78
1516191960000.0,0.086803,0.086875,0.086715,0.086866,179.242
1516192020000.0,0.086859,0.086865,0.086675,0.086675,189.898
1516192080000.0,0.08681,0.086968,0.086631,0.086658,182.952
1516192140000.0,0.086658,0.086968,0.086562,0.086562,205.851
1516192200000.0,0.086563,0.08674,0.086503,0.086693,127.906
1516192260000.0,0.086695,0.086696,0.08651,0.086678,163.126
1516192320000.0,0.086519,0.086691,0.086519,0.08668,101.444
1516192380000.0,0.086581,0.086697,0.08655,0.08669,168.746
1516192440000.0,0.086678,0.08669,0.086501,0.086615,228.543
1516192500000.0,0.086508,0.086625,0.086508,0.086521,196.253
1516192560000.0,0.086608,0.086625,0.086501,0.086516,269.996
1516192620000.0,0.086516,0.086618,0.086501,0.086604,149.037
1516192680000.0,0.086604,0.086605,0.0865,0.0865,262.555
1516192740000.0,0.0865,0.086584,0.0863,0.086305,168.992
1516192800000.0,0.086333,0.08644,0.086288,0.086288,160.226
1516192860000.0,0.086288,0.0864,0.08616,0.08618,135.817
1516192920000.0,0.086242,0.086308,0.086164,0.086241,145.058
1516192980000.0,0.086208,0.086308,0.08615,0.086168,247.698
1516193040000.0,0.086168,0.086276,0.086168,0.086181,143.062
1516193100000.0,0.08627,0.08627,0.086036,0.086036,96.591
1516193160000.0,0.086041,0.086163,0.086,0.086003,217.181
1516193220000.0,0.086104,0.086109,0.085914,0.085914,224.259
1516193280000.0,0.085915,0.086056,0.0859,0.085917,176.882
1516193340000.0,0.085916,0.086005,0.085888,0.08599,144.281
1516193400000.0,0.085911,0.086001,0.085911,0.086001,130.525
1516193460000.0,0.086001,0.086211,0.08593,0.08604,143.67
1516193520000.0,0.08604,0.086218,0.08604,0.086108,129.906
1516193580000.0,0.086194,0.08621,0.086108,0.086121,116.38
1516193640000.0,0.086121,0.086208,0.08612,0.086121,115.929
1516193700000.0,0.086145,0.086218,0.08612,0.086133,92.426
1516193760000.0,0.086134,0.086274,0.086134,0.08617,102.445
1516193820000.0,0.086262,0.086262,0.086171,0.086262,127.44
1516193880000.0,0.086203,0.086277,0.086182,0.086186,166.207
1516193940000.0,0.086186,0.086268,0.086161,0.086172,93.466
1516194000000.0,0.086259,0.086259,0.08615,0.086151,117.331
1516194060000.0,0.086244,0.086248,0.086128,0.08613,118.48
1516194120000.0,0.08613,0.08623,0.08613,0.086139,142.89
1516194180000.0,0.086223,0.086223,0.086036,0.086186,264.302
1516194240000.0,0.086186,0.086186,0.08596,0.08602,278.737
1516194300000.0,0.086021,0.086148,0.085912,0.086083,222.384
1516194360000.0,0.086083,0.086091,0.085826,0.0859,224.511
1516194420000.0,0.0859,0.085979,0.085826,0.085903,166.055
1516194480000.0,0.085902,0.085903,0.085791,0.0858,172.451
1516194540000.0,0.0858,0.085888,0.0857,0.085796,237.357
1516194600000.0,0.08572,0.08584,0.0857,0.085701,121.69
1516194660000.0,0.085701,0.085788,0.0857,0.085707,135.06
1516194720000.0,0.085707,0.085738,0.0856,0.085699,310.654
1516194780000.0,0.085699,0.085738,0.0856,0.085735,233.789
1516194840000.0,0.085735,0.085738,0.08562,0.085634,187.477
1516194900000.0,0.085698,0.085738,0.085634,0.085709,194.781
1516194960000.0,0.085709,0.085738,0.085633,0.085651,132.646
1516195020000.0,0.085735,0.085783,0.085555,0.085756,324.962
1516195080000.0,0.085783,0.0859,0.08565,0.085725,358.129
1516195140000.0,0.085725,0.08583,0.0857,0.085798,222.261
1516195200000.0,0.08575,0.085911,0.085704,0.085911,188.015
1516195260000.0,0.085909,0.086069,0.085804,0.085898,217.705
1516195320000.0,0.085896,0.085955,0.0858,0.08581,192.758
1516195380000.0,0.085811,0.085985,0.08581,0.085947,214.567
1516195440000.0,0.085856,0.085952,0.085818,0.085818,280.344
1516195500000.0,0.085825,0.085914,0.085727,0.085876,180.697
1516195560000.0,0.085741,0.085896,0.085706,0.085741,196.59
1516195620000.0,0.085845,0.085894,0.0857,0.085751,281.273
1516195680000.0,0.085751,0.085893,0.085651,0.085859,221.676
1516195740000.0,0.085859,0.085893,0.085714,0.085873,147.299
1516195800000.0,0.085771,0.085871,0.085736,0.085754,190.609
1516195860000.0,0.085853,0.085853,0.085723,0.085825,241.885
1516195920000.0,0.085825,0.085831,0.085725,0.085734,221.42
1516195980000.0,0.085813,0.085813,0.085645,0.08565,129.065
1516196040000.0,0.085788,0.085788,0.085575,0.08558,112.234
1516196100000.0,0.08558,0.085857,0.08558,0.08585,328.495
1516196160000.0,0.08585,0.085869,0.085728,0.085729,183.83
1516196220000.0,0.085729,0.08579,0.085647,0.085651,124.492
1516196280000.0,0.085662,0.085738,0.085647,0.085737,238.793
1516196340000.0,0.085651,0.085737,0.0856,0.085696,125.306
1516196400000.0,0.085696,0.08579,0.08561,0.085612,238.559
1516196460000.0,0.085612,0.0857,0.085555,0.085569,248.302
1516196520000.0,0.085697,0.0857,0.085551,0.085551,205.042
1516196580000.0,0.085551,0.085697,0.08555,0.085659,283.558
1516196640000.0,0.085659,0.085784,0.08555,0.085663,253.862
1516196700000.0,0.085697,0.0857,0.085538,0.085683,301.671
1516196760000.0,0.085631,0.085781,0.085462,0.085502,270.115
1516196820000.0,0.085588,0.0856,0.085274,0.085483,262.676
1516196880000.0,0.085475,0.085488,0.085302,0.08536,178.52
1516196940000.0,0.08536,0.085457,0.085355,0.085451,100.454
1516197000000.0,0.0854,0.08555,0.0853,0.085515,201.203
1516197060000.0,0.085423,0.085595,0.085423,0.085501,132.317
1516197120000.0,0.085516,0.085595,0.085458,0.085468,237.978
1516197180000.0,0.085468,0.085551,0.085425,0.085426,202.833
1516197240000.0,0.085501,0.085515,0.085333,0.085465,126.191
1516197300000.0,0.085463,0.08548,0.0853,0.0853,208.825
1516197360000.0,0.0853,0.085485,0.085269,0.085337,283.736
1516197420000.0,0.085279,0.08535,0.08523,0.085332,209.392
1516197480000.0,0.085239,0.085332,0.0851,0.085112,301.369
1516197540000.0,0.085113,0.08524,0.085113,0.085202,257.351
1516197600000.0,0.085201,0.085281,0.085,0.08525,569.637
1516197660000.0,0.08525,0.085322,0.08525,0.085251,261.996
1516197720000.0,0.085251,0.085382,0.08525,0.085382,288.936
1516197780000.0,0.085382,0.085512,0.08526,0.085394,304.061
1516197840000.0,0.085393,0.085407,0.08526,0.085397,155.385
1516197900000.0,0.085285,0.085407,0.08504,0.0852,290.805
1516197960000.0,0.0852,0.08548,0.08504,0.085184,279.419
1516198020000.0,0.085184,0.08545,0.085102,0.085129,177.409
1516198080000.0,0.085129,0.085407,0.085,0.085158,368.574
1516198140000.0,0.085158,0.08518,0.085,0.085061,233.301
1516198200000.0,0.085061,0.085519,0.085031,0.085156,245.091
1516198260000.0,0.085178,0.08529,0.085002,0.085002,284.49
1516198320000.0,0.085002,0.085224,0.085001,0.085054,286.217
1516198380000.0,0.085137,0.085505,0.085055,0.085072,373.847
1516198440000.0,0.085154,0.085168,0.08502,0.085138,156.049
1516198500000.0,0.085138,0.08514,0.08501,0.085017,181.829
1516198560000.0,0.085017,0.085131,0.08501,0.085014,225.191
1516198620000.0,0.085014,0.085125,0.08501,0.085071,437.95
1516198680000.0,0.085016,0.085177,0.085016,0.085073,423.383
1516198740000.0,0.085093,0.085347,0.085,0.08508,481.716
1516198800000.0,0.08508,0.085224,0.085,0.085004,594.798
1516198860000.0,0.085005,0.085095,0.0845,0.084917,574.189
1516198920000.0,0.084917,0.084921,0.084751,0.084822,242.439
1516198980000.0,0.084822,0.084931,0.084522,0.084773,515.913
1516199040000.0,0.084801,0.084891,0.084636,0.084727,231.891
1516199100000.0,0.084727,0.08492,0.084602,0.0847,434.208
1516199160000.0,0.0847,0.08498,0.084654,0.084964,321.321
1516199220000.0,0.084959,0.084959,0.084533,0.084589,262.033
1516199280000.0,0.084589,0.085142,0.084565,0.08492,432.237
1516199340000.0,0.08492,0.085125,0.084545,0.084554,504.606
1516199400000.0,0.084631,0.084705,0.08426,0.084552,427.924
1516199460000.0,0.084552,0.084869,0.08427,0.08452,506.735
1516199520000.0,0.084522,0.0848,0.084465,0.084642,281.855
1516199580000.0,0.084643,0.084787,0.084502,0.084569,337.328
1516199640000.0,0.084576,0.084777,0.08422,0.084379,426.508
1516199700000.0,0.08424,0.084555,0.084234,0.084439,331.107
1516199760000.0,0.084317,0.084555,0.08424,0.084331,354.613
1516199820000.0,0.084331,0.084331,0.08416,0.084186,291.999
1516199880000.0,0.084282,0.084308,0.084,0.08404,425.573
1516199940000.0,0.084202,0.08435,0.084019,0.084019,369.104
1516200000000.0,0.084158,0.084158,0.083851,0.084092,380.754
1516200060000.0,0.084092,0.084097,0.083851,0.083976,402.07
1516200120000.0,0.083976,0.084549,0.08389,0.084369,430.092
1516200180000.0,0.084211,0.084919,0.08418,0.084883,405.224
1516200240000.0,0.084882,0.085,0.084335,0.084971,475.441
1516200300000.0,0.084971,0.085159,0.0847,0.08505,481.091
1516200360000.0,0.08505,0.085203,0.085015,0.085015,338.182
1516200420000.0,0.085051,0.08513,0.084701,0.084875,357.628
1516200480000.0,0.0848,0.084875,0.0845,0.084716,357.792
1516200540000.0,0.084607,0.085,0.084607,0.084894,300.469
1516200600000.0,0.084801,0.084897,0.08429,0.084494,293.025
1516200660000.0,0.084492,0.084493,0.083905,0.084349,355.06
1516200720000.0,0.084348,0.08473,0.084192,0.0846,241.329
1516200780000.0,0.0846,0.084634,0.084458,0.084618,251.874
1516200840000.0,0.084514,0.085146,0.084514,0.08466,329.431
1516200900000.0,0.084887,0.08497,0.0842,0.0842,323.03
1516200960000.0,0.0843,0.0843,0.08389,0.083937,282.747
1516201020000.0,0.0839,0.084151,0.083521,0.084108,257.93
1516201080000.0,0.084108,0.084521,0.0839,0.084116,316.23
1516201140000.0,0.084117,0.084226,0.08351,0.083703,269.97
1516201200000.0,0.083833,0.084105,0.083461,0.084103,445.779
1516201260000.0,0.083844,0.0845,0.083844,0.084169,400.619
1516201320000.0,0.084171,0.0845,0.083995,0.084252,286.412
1516201380000.0,0.084434,0.084478,0.083653,0.084204,202.063
1516201440000.0,0.084202,0.084204,0.083626,0.083758,232.271
1516201500000.0,0.083759,0.0842,0.083626,0.083685,306.776
1516201560000.0,0.08397,0.0842,0.083519,0.083814,270.176
1516201620000.0,0.083814,0.0845,0.083662,0.084444,551.556
1516201680000.0,0.084444,0.08454,0.08407,0.0842,316.649
1516201740000.0,0.084284,0.084749,0.084121,0.084325,470.845
1516201800000.0,0.084325,0.08459,0.084139,0.084347,322.572
1516201860000.0,0.084347,0.08483,0.084189,0.084584,412.895
1516201920000.0,0.084585,0.084982,0.08457,0.084632,273.015
1516201980000.0,0.084945,0.085021,0.084634,0.085,311.793
1516202040000.0,0.085,0.085022,0.084823,0.084994,299.534
1516202100000.0,0.084843,0.085085,0.08475,0.084833,303.271
1516202160000.0,0.084833,0.084917,0.084318,0.084328,243.863
1516202220000.0,0.084332,0.084598,0.0843,0.084307,234.373
1516202280000.0,0.084421,0.0845,0.0842,0.084231,221.043
1516202340000.0,0.084231,0.084373,0.084083,0.084083,157.261
1516202400000.0,0.084083,0.084499,0.084053,0.084303,252.82
1516202460000.0,0.084463,0.08447,0.084084,0.084272,190.244
1516202520000.0,0.08427,0.084638,0.083977,0.084,393.252
1516202580000.0,0.083977,0.084001,0.083855,0.0839,312.855
1516202640000.0,0.0839,0.0839,0.083805,0.083806,319.184
1516202700000.0,0.083809,0.083966,0.083661,0.083737,253.362
1516202760000.0,0.083663,0.083868,0.0835,0.083691,224.912
1516202820000.0,0.083691,0.08386,0.0836,0.08375,269.974
1516202880000.0,0.083613,0.084,0.083613,0.083997,358.489
1516202940000.0,0.083997,0.0841,0.083749,0.08383,271.596
1516203000000.0,0.083801,0.083972,0.083742,0.083742,342.192
1516203060000.0,0.083742,0.083934,0.083659,0.08388,205.866
1516203120000.0,0.083805,0.084107,0.083747,0.083939,262.751
1516203180000.0,0.08394,0.084438,0.08375,0.084093,363.836
1516203240000.0,0.084093,0.084698,0.083747,0.083885,337.66
1516203300000.0,0.083884,0.084175,0.083752,0.083802,415.405
1516203360000.0,0.083974,0.0847,0.083805,0.083895,400.2
1516203420000.0,0.084065,0.0847,0.083657,0.083712,392.858
1516203480000.0,0.083712,0.084272,0.0836,0.083715,481.897
1516203540000.0,0.083715,0.0847,0.0836,0.0839,570.637
1516203600000.0,0.083784,0.084035,0.0837,0.083822,297.445
1516203660000.0,0.083831,0.084083,0.083713,0.084076,298.001
1516203720000.0,0.083956,0.084308,0.083788,0.083869,309.048
1516203780000.0,0.083869,0.083988,0.083596,0.083883,318.838
1516203840000.0,0.083884,0.083886,0.083596,0.083778,140.712
1516203900000.0,0.083778,0.083798,0.0836,0.083743,232.743
1516203960000.0,0.083601,0.083788,0.083556,0.083788,379.134
1516204020000.0,0.08375,0.083994,0.083727,0.083953,262.443
1516204080000.0,0.083884,0.083953,0.083511,0.083539,213.236
1516204140000.0,0.083699,0.083745,0.083539,0.083572,216.41
1516204200000.0,0.083699,0.083898,0.08357,0.083889,249.904
1516204260000.0,0.083722,0.084309,0.083721,0.084029,259.629
1516204320000.0,0.084029,0.084249,0.084012,0.08403,277.967
1516204380000.0,0.084012,0.084096,0.0837,0.083767,195.31
1516204440000.0,0.083973,0.083973,0.083702,0.083788,134.196
1516204500000.0,0.083704,0.084098,0.0837,0.083951,373.334
1516204560000.0,0.084025,0.0842,0.08395,0.084001,290.336
1516204620000.0,0.084004,0.084185,0.083956,0.084031,167.744
1516204680000.0,0.08402,0.0842,0.083946,0.084025,323.645
1516204740000.0,0.084025,0.084181,0.083947,0.083948,335.77
1516204800000.0,0.083948,0.0843,0.083946,0.084021,439.062
1516204860000.0,0.084021,0.084218,0.083946,0.083948,323.505
1516204920000.0,0.083946,0.084079,0.08363,0.083634,417.663
1516204980000.0,0.083635,0.083913,0.083576,0.08366,192.834
1516205040000.0,0.08366,0.083922,0.083507,0.083601,224.625
1516205100000.0,0.083601,0.083732,0.083513,0.083513,120.502
1516205160000.0,0.083507,0.083655,0.0835,0.083504,283.093
1516205220000.0,0.083506,0.083999,0.083506,0.083803,333.595
1516205280000.0,0.083887,0.0845,0.083801,0.084146,447.913
1516205340000.0,0.084146,0.084445,0.083808,0.084035,600.653
1516205400000.0,0.084034,0.084034,0.0835,0.083643,296.359
1516205460000.0,0.083643,0.08379,0.083642,0.08379,221.206
1516205520000.0,0.083763,0.083919,0.083651,0.083896,288.424
1516205580000.0,0.083897,0.08451,0.083794,0.084014,415.36
1516205640000.0,0.084014,0.084015,0.083658,0.083731,209.248
1516205700000.0,0.083837,0.084386,0.083731,0.084114,288.172
1516205760000.0,0.084114,0.084357,0.083961,0.084346,210.324
1516205820000.0,0.084346,0.084348,0.083991,0.083991,168.062
1516205880000.0,0.084014,0.084236,0.083992,0.084147,215.238
1516205940000.0,0.084219,0.084378,0.08414,0.084192,215.367
1516206000000.0,0.084192,0.084347,0.084063,0.084139,388.048
1516206060000.0,0.084064,0.08414,0.083871,0.08395,316.258
1516206120000.0,0.08395,0.084188,0.083871,0.084185,278.631
1516206180000.0,0.084185,0.084602,0.084,0.084588,236.285
1516206240000.0,0.084586,0.0847,0.084417,0.084515,278.32
1516206300000.0,0.0846,0.085595,0.084425,0.084998,416.253
1516206360000.0,0.084999,0.086,0.084999,0.085622,512.723
1516206420000.0,0.085622,0.08595,0.085608,0.085948,359.629
1516206480000.0,0.085762,0.085947,0.085619,0.085741,319.091
1516206540000.0,0.085763,0.086,0.085662,0.085763,313.119
1516206600000.0,0.085675,0.085796,0.085165,0.08542,268.033
1516206660000.0,0.08542,0.085605,0.085155,0.085319,173.747
1516206720000.0,0.085155,0.085318,0.084744,0.085103,199.018
1516206780000.0,0.085058,0.085255,0.084974,0.085221,189.455
1516206840000.0,0.085221,0.085227,0.08501,0.085105,169.945
1516206900000.0,0.085105,0.085166,0.08501,0.08512,125.374
1516206960000.0,0.085111,0.085351,0.08501,0.085023,191.042
1516207020000.0,0.085023,0.085148,0.085,0.085052,182.034
1516207080000.0,0.085052,0.08533,0.085052,0.085171,198.843
1516207140000.0,0.085067,0.085174,0.085066,0.085091,152.917
1516207200000.0,0.08516,0.085205,0.08508,0.08513,199.695
1516207260000.0,0.085176,0.085435,0.08509,0.08528,158.208
1516207320000.0,0.085259,0.085574,0.085211,0.085574,230.324
1516207380000.0,0.085445,0.085608,0.0852,0.0856,246.964
1516207440000.0,0.085433,0.085856,0.085196,0.085853,487.985
1516207500000.0,0.085853,0.085856,0.085466,0.085773,366.069
1516207560000.0,0.085779,0.085999,0.08566,0.0857,301.022
1516207620000.0,0.085858,0.085858,0.0854,0.085666,229.657
1516207680000.0,0.085666,0.08589,0.085666,0.085823,288.12
1516207740000.0,0.08574,0.085893,0.085666,0.085832,246.607
1516207800000.0,0.085803,0.086038,0.085372,0.085853,500.75
1516207860000.0,0.085976,0.08616,0.085854,0.08605,322.661
1516207920000.0,0.08587,0.08616,0.085869,0.085899,315.741
1516207980000.0,0.086033,0.086293,0.0859,0.0862,187.756
1516208040000.0,0.0862,0.086369,0.086085,0.086369,383.624
1516208100000.0,0.086284,0.086584,0.0862,0.086444,386.006
1516208160000.0,0.086444,0.086906,0.086318,0.086594,403.576
1516208220000.0,0.086736,0.087461,0.086598,0.086905,457.634
1516208280000.0,0.086906,0.087461,0.086906,0.087317,351.235
1516208340000.0,0.087206,0.087769,0.087198,0.087697,419.908
1516208400000.0,0.087752,0.088256,0.0877,0.088029,340.2
1516208460000.0,0.0882,0.0885,0.087697,0.088266,687.205
1516208520000.0,0.088096,0.088266,0.087314,0.087825,778.682
1516208580000.0,0.087818,0.08783,0.08653,0.087096,682.395
1516208640000.0,0.087095,0.087319,0.086867,0.087269,305.161
1516208700000.0,0.087051,0.087269,0.086763,0.087225,341.177
1516208760000.0,0.086967,0.087081,0.086564,0.087,393.761
1516208820000.0,0.0866,0.087241,0.0866,0.087073,296.458
1516208880000.0,0.087074,0.087711,0.086954,0.087688,367.643
1516208940000.0,0.087601,0.08788,0.087091,0.08759,248.909
1516209000000.0,0.087456,0.087594,0.087116,0.08745,161.319
1516209060000.0,0.08745,0.087556,0.087205,0.087403,261.086
1516209120000.0,0.087403,0.088094,0.087402,0.087998,177.522
1516209180000.0,0.087998,0.088101,0.087704,0.087745,257.818
1516209240000.0,0.087969,0.088122,0.087711,0.088001,264.674
1516209300000.0,0.088089,0.088187,0.087783,0.088173,167.49
1516209360000.0,0.088173,0.088187,0.088003,0.088168,203.808
1516209420000.0,0.088164,0.0885,0.087954,0.088018,368.766
1516209480000.0,0.088018,0.088283,0.087922,0.088038,181.916
1516209540000.0,0.088282,0.088282,0.088041,0.088236,158.533
1516209600000.0,0.08823,0.08824,0.087712,0.088125,275.66
1516209660000.0,0.088126,0.088126,0.087708,0.087708,192.465
1516209720000.0,0.087816,0.087819,0.087103,0.087381,541.233
1516209780000.0,0.087211,0.087387,0.087104,0.087106,253.567
1516209840000.0,0.087106,0.087289,0.086681,0.087089,178.594
1516209900000.0,0.087089,0.087999,0.086976,0.087657,516.411
1516209960000.0,0.087657,0.08784,0.087214,0.087541,288.384
1516210020000.0,0.087539,0.087539,0.086601,0.087184,288.237
1516210080000.0,0.086962,0.087181,0.086608,0.086896,182.833
1516210140000.0,0.086896,0.087218,0.086896,0.0872,206.763
1516210200000.0,0.087199,0.087449,0.086896,0.086926,217.09
1516210260000.0,0.086926,0.087444,0.086759,0.086996,206.704
1516210320000.0,0.086994,0.087,0.086564,0.086868,256.288
1516210380000.0,0.086867,0.08687,0.0862,0.086397,321.078
1516210440000.0,0.086483,0.086998,0.0863,0.08667,314.545
1516210500000.0,0.086802,0.086802,0.086556,0.086556,255.522
1516210560000.0,0.086556,0.08679,0.08621,0.086289,334.449
1516210620000.0,0.086289,0.086558,0.0862,0.086538,372.253
1516210680000.0,0.086381,0.0869,0.086371,0.086537,283.887
1516210740000.0,0.086707,0.087523,0.086534,0.086872,207.869
1516210800000.0,0.086893,0.087423,0.086707,0.086944,253.562
1516210860000.0,0.086944,0.087006,0.0865,0.086663,83.481
1516210920000.0,0.086663,0.086809,0.0865,0.086682,214.642
1516210980000.0,0.086804,0.086997,0.086682,0.086682,220.575
1516211040000.0,0.086682,0.086737,0.08653,0.086581,104.772
1516211100000.0,0.086582,0.08671,0.0865,0.086614,180.221
1516211160000.0,0.086692,0.086707,0.0865,0.086591,186.407
1516211220000.0,0.086506,0.086665,0.086502,0.086529,148.675
1516211280000.0,0.086533,0.0867,0.086533,0.086663,92.25
1516211340000.0,0.086663,0.08673,0.086583,0.086592,138.033
1516211400000.0,0.086593,0.086734,0.086591,0.086731,141.828
