<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
NVDA.US,D,20091026,000000,12.107,12.373,11.879,11.943,13088426,0
NVDA.US,D,20091027,000000,11.925,12.059,11.421,11.536,16082509,0
NVDA.US,D,20091028,000000,11.271,11.528,11.001,11.058,21023076,0
NVDA.US,D,20091029,000000,11.169,11.6,11.131,11.546,17304697,0
NVDA.US,D,20091030,000000,11.502,11.528,10.946,11.001,16412804,0
NVDA.US,D,20091102,000000,10.982,11.345,10.792,11.104,16117720,0
NVDA.US,D,20091103,000000,10.734,11.104,10.636,11.048,23817096,0
NVDA.US,D,20091104,000000,11.188,11.252,10.973,11.02,24913774,0
NVDA.US,D,20091105,000000,11.178,11.401,11.113,11.289,25743649,0
NVDA.US,D,20091106,000000,11.961,12.354,11.849,12.107,44574802,0
NVDA.US,D,20091109,000000,12.279,12.557,12.261,12.383,22228651,0
NVDA.US,D,20091110,000000,12.354,12.429,11.925,12.079,21228979,0
NVDA.US,D,20091111,000000,12.299,12.712,12.261,12.421,23682344,0
NVDA.US,D,20091112,000000,12.548,12.741,12.344,12.383,13745128,0
NVDA.US,D,20091113,000000,12.383,12.54,12.318,12.475,10556818,0
NVDA.US,D,20091116,000000,12.522,12.796,12.522,12.651,10946059,0
NVDA.US,D,20091117,000000,12.641,12.66,12.393,12.631,9513939,0
NVDA.US,D,20091118,000000,12.532,12.557,12.225,12.438,12378128,0
NVDA.US,D,20091119,000000,12.142,12.17,11.722,11.943,22658598,0
NVDA.US,D,20091120,000000,11.686,11.925,11.639,11.869,11595211,0
NVDA.US,D,20091123,000000,12.033,12.261,11.908,11.961,10622506,0
NVDA.US,D,20091124,000000,11.908,11.989,11.696,11.888,11372323,0
NVDA.US,D,20091125,000000,12.005,12.188,11.943,12.024,12004309,0
NVDA.US,D,20091127,000000,11.564,11.908,11.528,11.767,7606828,0
NVDA.US,D,20091130,000000,11.821,12.024,11.686,12.015,13852362,0
NVDA.US,D,20091201,000000,12.079,12.393,12.015,12.251,12552391,0
NVDA.US,D,20091202,000000,12.234,12.651,12.207,12.623,16366515,0
NVDA.US,D,20091203,000000,12.75,12.998,12.704,12.722,17928817,0
NVDA.US,D,20091204,000000,12.97,13.173,12.76,13.118,22406446,0
NVDA.US,D,20091207,000000,14.507,15.136,13.89,14.804,74215851,0
NVDA.US,D,20091208,000000,14.489,14.627,14.003,14.086,29225044,0
NVDA.US,D,20091209,000000,14.133,14.546,14.095,14.433,18248873,0
NVDA.US,D,20091210,000000,14.536,14.627,14.133,14.18,11325104,0
NVDA.US,D,20091211,000000,14.247,14.314,13.957,13.994,11324484,0
NVDA.US,D,20091214,000000,14.197,14.46,14.039,14.417,11018681,0
NVDA.US,D,20091215,000000,14.323,14.635,14.276,14.4,12121242,0
NVDA.US,D,20091216,000000,14.85,15.722,14.831,15.555,45741301,0
NVDA.US,D,20091217,000000,15.601,16.082,15.256,15.484,27612178,0
NVDA.US,D,20091218,000000,15.63,15.667,15.29,15.474,22085939,0
NVDA.US,D,20091221,000000,15.546,16.092,15.546,16.028,11624681,0
NVDA.US,D,20091222,000000,16.028,16.616,16.009,16.448,21549750,0
NVDA.US,D,20091223,000000,16.606,16.727,16.395,16.68,12016151,0
NVDA.US,D,20091224,000000,16.652,16.755,16.579,16.643,3717715,0
NVDA.US,D,20091228,000000,16.579,16.765,16.21,16.376,12641899,0
NVDA.US,D,20091229,000000,16.323,16.625,16.285,16.579,12924593,0
NVDA.US,D,20091230,000000,16.745,17.278,16.616,17.177,19130534,0
NVDA.US,D,20091231,000000,17.287,17.433,17.167,17.186,19030465,0
NVDA.US,D,20100104,000000,17.027,17.13,16.661,17.009,21736935,0
NVDA.US,D,20100105,000000,17.018,17.443,16.944,17.26,19799668,0
NVDA.US,D,20100106,000000,17.186,17.406,17.084,17.372,17517580,0
NVDA.US,D,20100107,000000,17.278,17.354,16.898,17.027,14885631,0
NVDA.US,D,20100108,000000,16.952,17.186,16.791,17.065,12993628,0
NVDA.US,D,20100111,000000,17.13,17.232,16.587,16.829,15125244,0
NVDA.US,D,20100112,000000,16.606,16.643,15.907,16.258,17046443,0
NVDA.US,D,20100113,000000,16.376,16.531,15.73,16.476,13826376,0
NVDA.US,D,20100114,000000,16.258,16.395,15.944,16.219,16535396,0
NVDA.US,D,20100115,000000,16.229,16.239,15.526,15.74,22233370,0
NVDA.US,D,20100119,000000,15.62,16.137,15.574,16.038,14818184,0
NVDA.US,D,20100120,000000,15.749,16.038,15.62,15.96,19556662,0
NVDA.US,D,20100121,000000,16.018,16.248,15.536,15.686,16538880,0
NVDA.US,D,20100122,000000,15.501,15.786,15.052,15.145,29017370,0
NVDA.US,D,20100125,000000,15.411,15.695,15.282,15.401,17490567,0
NVDA.US,D,20100126,000000,15.272,15.429,14.905,14.914,19096730,0
NVDA.US,D,20100127,000000,14.905,15.372,14.737,15.317,22078764,0
NVDA.US,D,20100128,000000,15.474,15.494,14.591,14.804,18673171,0
NVDA.US,D,20100129,000000,14.971,15.136,13.938,14.161,20972425,0
NVDA.US,D,20100201,000000,14.189,15.272,14.095,15.246,25615043,0
NVDA.US,D,20100202,000000,15.192,15.592,15.145,15.401,23066352,0
NVDA.US,D,20100203,000000,15.272,15.592,15.192,15.526,15257752,0
NVDA.US,D,20100204,000000,15.29,15.391,14.46,14.627,21160163,0
NVDA.US,D,20100205,000000,14.673,14.961,14.351,14.923,16383762,0
NVDA.US,D,20100208,000000,14.952,15.256,14.601,14.895,12078576,0
NVDA.US,D,20100209,000000,15.117,15.21,14.627,14.776,25275556,0
NVDA.US,D,20100210,000000,14.85,15.201,14.766,15.062,14559372,0
NVDA.US,D,20100211,000000,15.282,15.917,15.192,15.749,18810975,0
NVDA.US,D,20100212,000000,15.73,16.285,15.465,15.96,20863095,0
NVDA.US,D,20100216,000000,16.174,16.323,15.98,16.258,12352921,0
NVDA.US,D,20100217,000000,16.44,16.467,15.944,16.414,23609565,0
NVDA.US,D,20100218,000000,15.509,15.592,14.914,15.336,40897861,0
NVDA.US,D,20100219,000000,15.272,15.439,15.183,15.256,13873572,0
NVDA.US,D,20100222,000000,15.336,15.546,15.183,15.282,12397079,0
NVDA.US,D,20100223,000000,15.317,15.391,14.756,14.914,13248484,0
NVDA.US,D,20100224,000000,15.015,15.372,14.997,15.229,12075597,0
NVDA.US,D,20100225,000000,14.876,15.126,14.498,15.088,15653857,0
NVDA.US,D,20100226,000000,15.052,15.126,14.813,14.905,10638878,0
NVDA.US,D,20100301,000000,14.85,15.574,14.795,15.501,15003356,0
NVDA.US,D,20100302,000000,15.601,15.833,15.382,15.494,14629909,0
NVDA.US,D,20100303,000000,15.601,15.667,15.174,15.297,10789472,0
NVDA.US,D,20100304,000000,15.363,15.484,15.136,15.327,15133273,0
NVDA.US,D,20100305,000000,15.307,15.907,15.219,15.796,17093278,0
NVDA.US,D,20100308,000000,15.823,15.852,15.501,15.565,11858806,0
NVDA.US,D,20100309,000000,15.73,16.305,15.713,16.147,22385759,0
NVDA.US,D,20100310,000000,16.174,16.359,16.092,16.183,11370597,0
NVDA.US,D,20100311,000000,16.082,16.111,15.749,15.815,14530642,0
NVDA.US,D,20100312,000000,15.926,16.038,15.786,15.87,14101184,0
NVDA.US,D,20100315,000000,15.823,16.009,15.639,15.786,9752812,0
NVDA.US,D,20100316,000000,15.768,16.431,15.768,16.332,18070247,0
NVDA.US,D,20100317,000000,16.467,16.873,16.431,16.652,17694703,0
NVDA.US,D,20100318,000000,16.596,16.68,15.917,16.065,20134792,0
NVDA.US,D,20100319,000000,16.275,16.349,15.667,15.87,15886330,0
NVDA.US,D,20100322,000000,15.786,16.192,15.667,16.129,11829678,0
NVDA.US,D,20100323,000000,16.164,16.541,16.137,16.458,13413303,0
NVDA.US,D,20100324,000000,16.359,16.368,15.87,15.907,11857217,0
NVDA.US,D,20100325,000000,16.147,16.239,15.917,15.952,13456029,0
NVDA.US,D,20100326,000000,16.156,16.258,15.823,15.952,9366170,0
NVDA.US,D,20100329,000000,16.12,16.192,15.833,16.156,10718166,0
NVDA.US,D,20100330,000000,16.332,16.423,15.944,16.219,8807079,0
NVDA.US,D,20100331,000000,16.192,16.229,15.926,16.009,10591203,0
NVDA.US,D,20100401,000000,16.065,16.268,15.676,15.843,9228773,0
NVDA.US,D,20100405,000000,15.952,16.111,15.926,16.082,11240020,0
NVDA.US,D,20100406,000000,15.907,15.917,15.411,15.686,21962281,0
NVDA.US,D,20100407,000000,15.584,16.055,15.455,15.786,22211971,0
NVDA.US,D,20100408,000000,15.686,15.796,15.446,15.526,28191999,0
NVDA.US,D,20100409,000000,15.446,15.686,15.411,15.63,22215220,0
NVDA.US,D,20100412,000000,15.657,15.98,15.62,15.917,14849104,0
NVDA.US,D,20100413,000000,15.989,16.305,15.917,16.248,17452119,0
NVDA.US,D,20100414,000000,16.541,16.68,16.192,16.448,24461715,0
NVDA.US,D,20100415,000000,16.476,16.671,16.34,16.569,26019963,0
NVDA.US,D,20100416,000000,15.926,15.96,15.345,15.695,52111515,0
NVDA.US,D,20100419,000000,15.574,15.667,15.097,15.62,29741342,0
NVDA.US,D,20100420,000000,15.74,15.898,15.474,15.676,18427675,0
NVDA.US,D,20100421,000000,15.749,15.777,15.088,15.272,24327652,0
NVDA.US,D,20100422,000000,15.033,15.382,14.813,15.336,17851393,0
NVDA.US,D,20100423,000000,15.29,15.327,14.858,15.126,20459377,0
NVDA.US,D,20100426,000000,15.145,15.455,15.117,15.272,0,0
NVDA.US,D,20100427,000000,15.164,15.317,14.795,14.84,16485947,0
NVDA.US,D,20100428,000000,14.858,15.08,14.564,14.867,18264298,0
NVDA.US,D,20100429,000000,15.006,15.336,14.69,15.317,26822819,0
NVDA.US,D,20100430,000000,15.145,15.164,14.442,14.45,29023009,0
NVDA.US,D,20100503,000000,14.507,14.609,14.077,14.295,29318918,0
NVDA.US,D,20100504,000000,14.077,14.104,13.371,13.572,35635149,0
NVDA.US,D,20100505,000000,13.572,13.678,13.173,13.343,36152822,0
NVDA.US,D,20100506,000000,13.268,13.529,11.997,13.064,27248789,0
NVDA.US,D,20100507,000000,12.899,13.181,12.383,12.844,31350801,0
NVDA.US,D,20100510,000000,13.616,13.78,13.249,13.398,26601867,0
NVDA.US,D,20100511,000000,13.306,13.52,13.146,13.249,22529060,0
NVDA.US,D,20100512,000000,13.334,13.58,13.259,13.51,24459739,0
NVDA.US,D,20100513,000000,13.443,14.067,13.352,13.481,33762748,0
NVDA.US,D,20100514,000000,12.604,12.604,11.592,11.925,67720142,0
NVDA.US,D,20100517,000000,11.961,12.097,11.573,11.951,23260354,0
NVDA.US,D,20100518,000000,12.043,12.126,11.494,11.555,18298092,0
NVDA.US,D,20100519,000000,11.509,11.759,11.421,11.739,22459730,0
NVDA.US,D,20100520,000000,11.411,11.739,11.048,11.466,30664758,0
NVDA.US,D,20100521,000000,11.169,12.024,11.131,11.714,29064904,0
NVDA.US,D,20100524,000000,11.649,11.813,11.335,11.373,18058275,0
NVDA.US,D,20100525,000000,10.936,11.732,10.901,11.677,26265847,0
NVDA.US,D,20100526,000000,12.142,12.373,11.696,11.732,27034491,0
NVDA.US,D,20100527,000000,12.024,12.421,11.997,12.421,19381155,0
NVDA.US,D,20100528,000000,12.393,12.402,11.908,12.087,14812556,0
NVDA.US,D,20100601,000000,11.925,12.059,11.564,11.573,14333412,0
NVDA.US,D,20100602,000000,11.592,11.714,11.518,11.706,17630975,0
NVDA.US,D,20100603,000000,11.494,11.714,11.429,11.686,15933638,0
NVDA.US,D,20100604,000000,11.306,11.546,11.067,11.131,18221898,0
NVDA.US,D,20100607,000000,11.188,11.252,10.533,10.582,15669148,0
NVDA.US,D,20100608,000000,10.524,10.533,10.019,10.286,26294256,0
NVDA.US,D,20100609,000000,10.353,10.616,10.001,10.039,18944237,0
NVDA.US,D,20100610,000000,10.212,10.486,10.212,10.442,16601851,0
NVDA.US,D,20100611,000000,10.343,10.716,10.304,10.68,12013491,0
NVDA.US,D,20100614,000000,10.837,10.856,10.425,10.448,10186003,0
NVDA.US,D,20100615,000000,10.572,11.02,10.553,10.963,14362939,0
NVDA.US,D,20100616,000000,10.856,10.991,10.68,10.828,9864867,0
NVDA.US,D,20100617,000000,11.188,11.271,10.818,11.243,23343034,0
NVDA.US,D,20100618,000000,11.28,11.457,11.223,11.316,25348591,0
NVDA.US,D,20100621,000000,11.502,11.583,10.946,11.048,15716975,0
NVDA.US,D,20100622,000000,11.223,11.326,10.582,10.636,22207689,0
NVDA.US,D,20100623,000000,10.726,10.864,10.434,10.754,16685366,0
NVDA.US,D,20100624,000000,10.69,10.744,10.183,10.221,19699023,0
NVDA.US,D,20100625,000000,10.276,10.304,10.029,10.192,13686093,0
NVDA.US,D,20100628,000000,10.267,10.361,10.029,10.212,10108886,0
NVDA.US,D,20100629,000000,10.001,10.001,9.578,9.642,17938933,0
NVDA.US,D,20100630,000000,9.642,9.762,9.3942,9.3942,16926581,0
NVDA.US,D,20100701,000000,9.4118,9.614,9.1357,9.552,20026767,0
NVDA.US,D,20100702,000000,9.532,9.605,9.1079,9.4306,20029758,0
NVDA.US,D,20100706,000000,9.4306,9.694,9.2442,9.3291,19345508,0
NVDA.US,D,20100707,000000,9.3942,9.838,9.3484,9.782,16523617,0
NVDA.US,D,20100708,000000,9.828,9.855,9.3667,9.484,21279454,0
NVDA.US,D,20100709,000000,9.484,9.586,9.404,9.523,15530078,0
NVDA.US,D,20100712,000000,9.523,9.818,9.513,9.694,15355854,0
NVDA.US,D,20100713,000000,9.872,10.112,9.801,10.047,19338647,0
NVDA.US,D,20100714,000000,10.442,10.562,10.001,10.148,36824183,0
NVDA.US,D,20100715,000000,10.155,10.165,9.743,9.864,25840662,0
NVDA.US,D,20100716,000000,9.864,9.891,9.21,9.2442,34940697,0
NVDA.US,D,20100719,000000,9.3851,9.661,9.3106,9.624,21676375,0
NVDA.US,D,20100720,000000,9.3942,9.917,9.292,9.864,31524730,0
NVDA.US,D,20100721,000000,9.944,9.963,9.4455,9.542,16960777,0
NVDA.US,D,20100722,000000,9.642,9.801,9.586,9.694,12548580,0
NVDA.US,D,20100723,000000,9.675,9.694,9.4365,9.532,22167593,0
NVDA.US,D,20100726,000000,9.523,9.743,9.3572,9.704,18514810,0
NVDA.US,D,20100727,000000,9.743,9.753,9.503,9.624,18542085,0
NVDA.US,D,20100728,000000,9.455,9.634,9.292,9.3203,35600691,0
NVDA.US,D,20100729,000000,8.657,8.832,8.3443,8.3999,72338281,0
NVDA.US,D,20100730,000000,8.317,8.6021,8.2066,8.4545,26744615,0
NVDA.US,D,20100802,000000,8.6113,8.6386,8.4089,8.4456,24893003,0
NVDA.US,D,20100803,000000,8.3813,8.3905,8.1604,8.2247,25946791,0
NVDA.US,D,20100804,000000,8.2983,8.6021,8.2617,8.5745,23246331,0
NVDA.US,D,20100805,000000,8.6021,8.7031,8.4456,8.6847,21750466,0
NVDA.US,D,20100806,000000,8.6481,8.8779,8.5745,8.7858,20102266,0
NVDA.US,D,20100809,000000,8.7858,8.8872,8.6481,8.8687,12663248,0
NVDA.US,D,20100810,000000,8.7401,8.7401,8.464,8.5008,20976401,0
NVDA.US,D,20100811,000000,8.326,8.326,8.1419,8.1696,21598606,0
NVDA.US,D,20100812,000000,8.0225,8.4273,7.9577,8.2432,35485809,0
NVDA.US,D,20100813,000000,8.5099,8.7582,8.4916,8.6386,48834817,0
NVDA.US,D,20100816,000000,8.5376,8.6942,8.3075,8.4182,22118805,0
NVDA.US,D,20100817,000000,8.4916,8.6847,8.4182,8.5283,13075621,0
NVDA.US,D,20100818,000000,8.4916,8.6481,8.4456,8.5745,9429715,0
NVDA.US,D,20100819,000000,8.657,9.1177,8.6201,9.0898,43850418,0
NVDA.US,D,20100820,000000,9.0435,9.3942,9.0161,9.1736,35456445,0
NVDA.US,D,20100823,000000,9.21,9.4306,9.0068,9.0349,20278944,0
NVDA.US,D,20100824,000000,8.7307,9.0349,8.7218,8.9423,17400589,0
NVDA.US,D,20100825,000000,8.832,9.2011,8.7955,9.1264,20584189,0
NVDA.US,D,20100826,000000,9.2442,9.3484,9.0161,9.0161,17864608,0
NVDA.US,D,20100827,000000,9.0709,9.3851,8.8413,9.3106,28815529,0
NVDA.US,D,20100830,000000,9.2011,9.2726,8.8687,8.8687,16377826,0
NVDA.US,D,20100831,000000,8.7307,9.0161,8.5558,8.5745,25304026,0
NVDA.US,D,20100901,000000,8.7218,8.8226,8.6021,8.6481,23136900,0
NVDA.US,D,20100902,000000,8.6481,8.832,8.5932,8.8045,16202800,0
NVDA.US,D,20100903,000000,8.9977,9.1357,8.9056,9.1079,15393558,0
NVDA.US,D,20100907,000000,9.0709,9.404,9.0626,9.1914,24434275,0
NVDA.US,D,20100908,000000,9.21,9.561,9.1079,9.493,33243719,0
NVDA.US,D,20100909,000000,9.605,9.624,9.2442,9.3667,18880336,0
NVDA.US,D,20100910,000000,9.4306,9.455,9.1823,9.2631,16556741,0
NVDA.US,D,20100913,000000,9.4306,9.908,9.4212,9.791,27596865,0
NVDA.US,D,20100914,000000,9.791,9.828,9.614,9.694,18963775,0
NVDA.US,D,20100915,000000,9.578,9.723,9.4736,9.714,15096958,0
NVDA.US,D,20100916,000000,9.605,9.809,9.586,9.714,9899751,0
NVDA.US,D,20100917,000000,9.818,9.828,9.675,9.704,11328343,0
NVDA.US,D,20100920,000000,9.723,9.891,9.614,9.855,12035242,0
NVDA.US,D,20100921,000000,9.809,10.553,9.801,10.387,48357340,0
NVDA.US,D,20100922,000000,10.353,10.572,10.286,10.476,27170653,0
NVDA.US,D,20100923,000000,10.607,11.02,10.505,10.69,33708113,0
NVDA.US,D,20100924,000000,10.926,11.316,10.846,11.28,29509429,0
NVDA.US,D,20100927,000000,11.355,11.373,10.892,11.03,27157250,0
NVDA.US,D,20100928,000000,11.048,11.169,10.818,11.011,19650811,0
NVDA.US,D,20100929,000000,10.883,11.252,10.811,10.926,26491902,0
NVDA.US,D,20100930,000000,11.067,11.195,10.653,10.744,21383821,0
NVDA.US,D,20101001,000000,10.846,10.92,10.361,10.442,27147791,0
NVDA.US,D,20101004,000000,10.333,10.514,10.129,10.343,20366645,0
NVDA.US,D,20101005,000000,10.533,10.582,10.387,10.416,20461194,0
NVDA.US,D,20101006,000000,10.416,10.458,9.818,9.917,28738090,0
NVDA.US,D,20101007,000000,9.963,9.973,9.552,9.846,20692285,0
NVDA.US,D,20101008,000000,9.846,10.074,9.669,9.992,19210017,0
NVDA.US,D,20101011,000000,10.039,10.121,9.9,9.944,12028456,0
NVDA.US,D,20101012,000000,9.872,10.183,9.782,10.138,16428509,0
NVDA.US,D,20101013,000000,10.286,10.582,10.192,10.434,26324136,0
NVDA.US,D,20101014,000000,10.458,10.458,10.221,10.267,16229080,0
NVDA.US,D,20101015,000000,10.397,10.553,10.267,10.387,17389639,0
NVDA.US,D,20101018,000000,10.397,10.496,10.212,10.448,12177466,0
NVDA.US,D,20101019,000000,10.23,10.458,10.138,10.387,23522296,0
NVDA.US,D,20101020,000000,10.397,10.671,10.212,10.387,20748130,0
NVDA.US,D,20101021,000000,10.407,10.416,10.047,10.202,27518391,0
NVDA.US,D,20101022,000000,10.258,10.936,10.155,10.856,35940103,0
NVDA.US,D,20101025,000000,10.946,11.03,10.837,10.955,18290820,0
NVDA.US,D,20101026,000000,10.828,11.085,10.734,10.92,18347964,0
NVDA.US,D,20101027,000000,10.818,11.113,10.792,11.075,13488859,0
NVDA.US,D,20101028,000000,11.205,11.262,10.982,11.085,19142493,0
NVDA.US,D,20101029,000000,11.067,11.178,10.946,11.058,15071555,0
NVDA.US,D,20101101,000000,11.141,11.306,10.982,11.075,12878166,0
NVDA.US,D,20101102,000000,11.122,11.494,11.058,11.299,15788977,0
NVDA.US,D,20101103,000000,11.383,11.466,11.085,11.391,18253979,0
NVDA.US,D,20101104,000000,11.502,11.62,11.391,11.411,19010655,0
NVDA.US,D,20101105,000000,11.494,11.706,11.438,11.592,19977024,0
NVDA.US,D,20101108,000000,11.518,11.749,11.502,11.649,16443798,0
NVDA.US,D,20101109,000000,11.668,11.739,11.518,11.583,17236370,0
NVDA.US,D,20101110,000000,11.649,11.722,11.502,11.722,14150779,0
NVDA.US,D,20101111,000000,11.502,11.795,11.289,11.6,29168396,0
NVDA.US,D,20101112,000000,11.989,12.586,11.989,12.197,58199083,0
NVDA.US,D,20101115,000000,12.197,12.429,12.024,12.051,19928172,0
NVDA.US,D,20101116,000000,11.859,12.015,11.677,11.696,20088596,0
NVDA.US,D,20101117,000000,11.686,12.024,11.573,11.888,14993506,0
NVDA.US,D,20101118,000000,12.051,12.373,12.043,12.251,26985541,0
NVDA.US,D,20101119,000000,12.216,12.696,12.207,12.651,19469462,0
NVDA.US,D,20101122,000000,12.522,12.732,12.457,12.66,12521188,0
NVDA.US,D,20101123,000000,12.512,12.641,12.27,12.364,12440312,0
NVDA.US,D,20101124,000000,12.494,12.712,12.484,12.669,10809245,0
NVDA.US,D,20101126,000000,12.679,12.732,12.512,12.512,3889090,0
NVDA.US,D,20101129,000000,12.457,12.696,12.402,12.651,12717446,0
NVDA.US,D,20101130,000000,12.438,12.586,12.289,12.522,19590555,0
NVDA.US,D,20101201,000000,12.767,13.146,12.75,13.074,17025327,0
NVDA.US,D,20101202,000000,13.074,13.315,13.064,13.229,14382387,0
NVDA.US,D,20101203,000000,13.191,13.607,13.137,13.607,16468528,0
NVDA.US,D,20101206,000000,13.607,13.678,13.296,13.352,11910645,0
NVDA.US,D,20101207,000000,13.641,14.104,13.632,13.78,27867904,0
NVDA.US,D,20101208,000000,13.763,14.049,13.658,13.9,16663756,0
NVDA.US,D,20101209,000000,13.563,13.763,13.379,13.668,25605997,0
NVDA.US,D,20101210,000000,13.668,13.882,13.632,13.753,12279800,0
NVDA.US,D,20101213,000000,13.798,13.835,13.371,13.406,16551778,0
NVDA.US,D,20101214,000000,13.651,13.91,13.406,13.426,20520155,0
NVDA.US,D,20101215,000000,13.453,13.616,13.11,13.127,16961020,0
NVDA.US,D,20101216,000000,13.278,13.343,13.11,13.146,17170121,0
NVDA.US,D,20101217,000000,13.146,13.296,12.998,13.22,16098956,0
NVDA.US,D,20101220,000000,13.268,13.334,13.156,13.164,9344160,0
NVDA.US,D,20101221,000000,13.296,13.678,13.286,13.678,12686035,0
NVDA.US,D,20101222,000000,13.651,13.845,13.529,13.826,12988541,0
NVDA.US,D,20101223,000000,13.798,13.826,13.668,13.724,7439637,0
NVDA.US,D,20101227,000000,13.625,13.9,13.443,13.798,6942846,0
NVDA.US,D,20101228,000000,13.807,13.89,13.658,13.743,5278725,0
NVDA.US,D,20101229,000000,13.734,13.845,13.616,13.743,4827705,0
NVDA.US,D,20101230,000000,13.743,13.872,13.678,13.789,4741000,0
NVDA.US,D,20101231,000000,13.798,14.189,13.78,14.171,10626427,0
NVDA.US,D,20110103,000000,14.286,14.69,14.257,14.555,22207884,0
NVDA.US,D,20110104,000000,14.591,14.645,14.189,14.507,17699843,0
NVDA.US,D,20110105,000000,14.719,15.639,14.627,15.62,38706273,0
NVDA.US,D,20110106,000000,16.009,17.794,15.98,17.784,94882596,0
NVDA.US,D,20110107,000000,17.582,18.338,17.186,18.283,70099131,0
NVDA.US,D,20110110,000000,17.947,19.014,17.813,18.979,47225508,0
NVDA.US,D,20110111,000000,19.255,19.422,18.283,18.686,73667433,0
NVDA.US,D,20110112,000000,18.713,21.501,18.629,21.481,93178491,0
NVDA.US,D,20110113,000000,21.261,21.935,20.593,21.519,73228398,0
NVDA.US,D,20110114,000000,21.141,22.062,21.02,21.703,43323611,0
NVDA.US,D,20110118,000000,21.409,21.556,20.675,21.195,49146760,0
NVDA.US,D,20110119,000000,21.215,21.711,20.574,20.621,32530763,0
NVDA.US,D,20110120,000000,20.379,20.757,20.047,20.637,30199424,0
NVDA.US,D,20110121,000000,20.819,21.151,20.406,20.443,20087995,0
NVDA.US,D,20110124,000000,21.391,23.048,21.141,22.751,55882217,0
NVDA.US,D,20110125,000000,22.652,22.889,21.905,22.052,29498579,0
NVDA.US,D,20110126,000000,22.273,23.001,22.127,22.576,29176968,0
NVDA.US,D,20110127,000000,22.908,22.954,22.08,22.512,17852984,0
NVDA.US,D,20110128,000000,22.55,22.946,21.345,21.858,29747998,0
NVDA.US,D,20110131,000000,21.925,22.308,21.537,22.007,20367826,0
NVDA.US,D,20110201,000000,22.227,22.68,22.052,22.512,17760198,0
NVDA.US,D,20110202,000000,22.412,24.078,22.383,23.533,43642710,0
NVDA.US,D,20110203,000000,23.543,23.57,22.586,23.085,28009800,0
NVDA.US,D,20110204,000000,23.422,23.8,23.322,23.616,23708348,0
NVDA.US,D,20110207,000000,23.288,23.394,22.55,22.634,25365788,0
NVDA.US,D,20110208,000000,22.689,22.806,21.858,21.962,29248813,0
NVDA.US,D,20110209,000000,22.072,22.263,21.03,21.428,34693124,0
NVDA.US,D,20110210,000000,20.965,21.355,20.792,20.992,28303309,0
NVDA.US,D,20110211,000000,20.892,22.273,20.584,21.591,36822732,0
NVDA.US,D,20110214,000000,21.858,22.54,21.177,21.261,34958802,0
NVDA.US,D,20110215,000000,21.27,21.373,20.656,20.748,24053117,0
NVDA.US,D,20110216,000000,21.02,21.812,20.947,21.509,34886955,0
NVDA.US,D,20110217,000000,20.909,23.93,20.801,23.626,94243099,0
NVDA.US,D,20110218,000000,23.478,23.874,23.211,23.579,37889481,0
NVDA.US,D,20110222,000000,22.778,22.872,21.278,21.355,37888154,0
NVDA.US,D,20110223,000000,21.428,21.556,20.037,20.343,40508525,0
NVDA.US,D,20110224,000000,20.463,21.195,20.296,20.836,33849245,0
NVDA.US,D,20110225,000000,21.391,21.619,21.103,21.27,21075162,0
NVDA.US,D,20110228,000000,21.619,21.629,20.369,20.845,24552227,0
NVDA.US,D,20110301,000000,20.956,21.151,19.919,19.919,26817911,0
NVDA.US,D,20110302,000000,19.872,20.268,18.629,19.089,46669982,0
NVDA.US,D,20110303,000000,19.522,19.642,18.621,19.203,43279349,0
NVDA.US,D,20110304,000000,19.218,19.412,18.886,19.089,26078826,0
NVDA.US,D,20110307,000000,19.184,19.299,18.355,18.83,27690623,0
NVDA.US,D,20110308,000000,19.043,19.138,17.592,17.985,52899649,0
NVDA.US,D,20110309,000000,17.931,18.106,17.451,17.61,35839732,0
NVDA.US,D,20110310,000000,17.194,17.335,16.467,16.485,46770260,0
NVDA.US,D,20110311,000000,16.485,17.065,16.248,16.606,40398608,0
NVDA.US,D,20110314,000000,16.707,17.158,16.467,16.745,27265149,0
NVDA.US,D,20110315,000000,15.97,16.522,15.648,16.248,34110207,0
NVDA.US,D,20110316,000000,16.092,16.881,15.917,16.129,40095880,0
NVDA.US,D,20110317,000000,16.512,16.587,15.823,16.431,33655234,0
NVDA.US,D,20110318,000000,16.717,16.745,16.192,16.21,24083837,0
NVDA.US,D,20110321,000000,16.56,16.727,16.174,16.34,20432287,0
NVDA.US,D,20110322,000000,16.305,16.448,15.98,16.055,19526827,0
NVDA.US,D,20110323,000000,15.989,16.431,15.676,16.386,21261653,0
NVDA.US,D,20110324,000000,16.707,17.894,16.698,17.689,48369065,0
NVDA.US,D,20110325,000000,17.84,17.894,17.112,17.139,32500974,0
NVDA.US,D,20110328,000000,17.572,18.069,17.392,17.774,32707117,0
NVDA.US,D,20110329,000000,17.774,17.84,17.4,17.638,19450029,0
NVDA.US,D,20110330,000000,17.774,17.85,16.755,16.971,31950758,0
NVDA.US,D,20110331,000000,16.971,17.186,16.671,16.98,17801869,0
NVDA.US,D,20110401,000000,17.194,17.223,16.512,16.745,23074849,0
NVDA.US,D,20110404,000000,16.755,16.791,16.028,16.147,25041972,0
