<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
AAPL.US,D,19880608,000000,1.3676,1.4073,1.3603,1.3912,74714376,0
AAPL.US,D,19880609,000000,1.3912,1.3989,1.3367,1.3454,77948748,0
AAPL.US,D,19880610,000000,1.3454,1.3836,1.3296,1.3754,51103321,0
AAPL.US,D,19880613,000000,1.3912,1.3989,1.3676,1.3912,43017349,0
AAPL.US,D,19880614,000000,1.3989,1.4223,1.3912,1.3989,84446640,0
AAPL.US,D,19880615,000000,1.3989,1.4149,1.3912,1.4149,35254823,0
AAPL.US,D,19880616,000000,1.3912,1.3989,1.3676,1.3754,31008071,0
AAPL.US,D,19880617,000000,1.3836,1.3836,1.3676,1.3836,27547276,0
AAPL.US,D,19880620,000000,1.3729,1.3836,1.3603,1.364,22698932,0
AAPL.US,D,19880621,000000,1.3603,1.3912,1.3568,1.3874,35691468,0
AAPL.US,D,19880622,000000,1.4073,1.4187,1.3912,1.4097,56475658,0
AAPL.US,D,19880623,000000,1.4149,1.4149,1.3912,1.3912,20615996,0
AAPL.US,D,19880624,000000,1.3912,1.4073,1.3754,1.3912,21576606,0
AAPL.US,D,19880627,000000,1.3754,1.4036,1.3754,1.3754,24147942,0
AAPL.US,D,19880628,000000,1.3836,1.4295,1.3754,1.4295,46947144,0
AAPL.US,D,19880629,000000,1.4223,1.4457,1.4149,1.4346,41426044,0
AAPL.US,D,19880630,000000,1.4295,1.4457,1.4223,1.4295,33120133,0
AAPL.US,D,19880701,000000,1.4372,1.4495,1.4295,1.4372,27301466,0
AAPL.US,D,19880705,000000,1.4372,1.4605,1.4257,1.4605,30163908,0
AAPL.US,D,19880706,000000,1.4568,1.4692,1.4257,1.4372,45210277,0
AAPL.US,D,19880707,000000,1.4372,1.4372,1.3989,1.4187,30497044,0
AAPL.US,D,19880708,000000,1.4073,1.4223,1.3912,1.3989,30435586,0
AAPL.US,D,19880711,000000,1.4073,1.4073,1.3874,1.3953,21262853,0
AAPL.US,D,19880712,000000,1.3912,1.3989,1.3754,1.3836,29138610,0
AAPL.US,D,19880713,000000,1.3836,1.3912,1.3676,1.3836,33259203,0
AAPL.US,D,19880714,000000,1.3836,1.3989,1.3754,1.3912,18138443,0
AAPL.US,D,19880715,000000,1.3912,1.4073,1.3836,1.3912,23976526,0
AAPL.US,D,19880718,000000,1.4036,1.4223,1.3989,1.4073,32777287,0
AAPL.US,D,19880719,000000,1.3912,1.4073,1.3568,1.3836,35319515,0
AAPL.US,D,19880720,000000,1.3836,1.3912,1.3603,1.3676,34679113,0
AAPL.US,D,19880721,000000,1.353,1.3603,1.3219,1.3296,43036764,0
AAPL.US,D,19880722,000000,1.3296,1.3367,1.3133,1.3133,29989245,0
AAPL.US,D,19880725,000000,1.3219,1.3367,1.3061,1.3219,30581141,0
AAPL.US,D,19880726,000000,1.3219,1.3367,1.3061,1.3219,29319727,0
AAPL.US,D,19880727,000000,1.3219,1.3367,1.3133,1.3219,33650561,0
AAPL.US,D,19880728,000000,1.3133,1.3296,1.3061,1.3172,26764568,0
AAPL.US,D,19880729,000000,1.3367,1.3754,1.3296,1.3729,45902422,0
AAPL.US,D,19880801,000000,1.3754,1.4149,1.3676,1.3912,24817448,0
AAPL.US,D,19880802,000000,1.3912,1.4073,1.3754,1.3791,35025182,0
AAPL.US,D,19880803,000000,1.3836,1.3836,1.3603,1.3836,32010732,0
AAPL.US,D,19880804,000000,1.3836,1.3989,1.3754,1.3791,19901183,0
AAPL.US,D,19880805,000000,1.3754,1.3912,1.3676,1.3676,15208091,0
AAPL.US,D,19880808,000000,1.3754,1.3836,1.3603,1.3603,8645523,0
AAPL.US,D,19880809,000000,1.3603,1.3676,1.3296,1.3454,49101243,0
AAPL.US,D,19880810,000000,1.353,1.353,1.2909,1.2949,42684224,0
AAPL.US,D,19880811,000000,1.3061,1.3367,1.2985,1.3367,30626421,0
AAPL.US,D,19880812,000000,1.3296,1.3296,1.3061,1.3133,22375493,0
AAPL.US,D,19880815,000000,1.3061,1.3061,1.2512,1.2748,48134158,0
AAPL.US,D,19880816,000000,1.2677,1.3367,1.2603,1.3133,35448890,0
AAPL.US,D,19880817,000000,1.3133,1.3219,1.2909,1.2985,34349213,0
AAPL.US,D,19880818,000000,1.2985,1.3296,1.2909,1.3133,21389017,0
AAPL.US,D,19880819,000000,1.3133,1.3219,1.2512,1.2603,65658074,0
AAPL.US,D,19880822,000000,1.2441,1.2603,1.222,1.2293,49149766,0
AAPL.US,D,19880823,000000,1.2293,1.2441,1.2131,1.222,47238239,0
AAPL.US,D,19880824,000000,1.2293,1.2603,1.222,1.2603,36234850,0
AAPL.US,D,19880825,000000,1.2441,1.2512,1.2131,1.2403,36872023,0
AAPL.US,D,19880826,000000,1.2371,1.2603,1.2371,1.2441,11595291,0
AAPL.US,D,19880829,000000,1.2603,1.2677,1.2512,1.2642,16527729,0
AAPL.US,D,19880830,000000,1.2603,1.2677,1.2371,1.2642,14603258,0
AAPL.US,D,19880831,000000,1.2677,1.2714,1.222,1.2331,68640173,0
AAPL.US,D,19880901,000000,1.2293,1.2293,1.1899,1.2018,71253564,0
AAPL.US,D,19880902,000000,1.222,1.2371,1.2056,1.2293,53800811,0
AAPL.US,D,19880906,000000,1.2371,1.2371,1.1982,1.2018,41426044,0
AAPL.US,D,19880907,000000,1.2056,1.222,1.1674,1.1821,51724322,0
AAPL.US,D,19880908,000000,1.1821,1.222,1.1674,1.1982,59852360,0
AAPL.US,D,19880909,000000,1.1982,1.2677,1.1674,1.2512,67770140,0
AAPL.US,D,19880912,000000,1.2677,1.2909,1.2403,1.2677,42748907,0
AAPL.US,D,19880913,000000,1.2441,1.2748,1.2371,1.2677,34562670,0
AAPL.US,D,19880914,000000,1.2909,1.311,1.2837,1.2985,68895699,0
AAPL.US,D,19880915,000000,1.2985,1.3219,1.2837,1.2863,47868951,0
AAPL.US,D,19880916,000000,1.2837,1.3219,1.2799,1.3061,35739994,0
AAPL.US,D,19880919,000000,1.2985,1.3061,1.2748,1.2909,26606079,0
AAPL.US,D,19880920,000000,1.2909,1.3061,1.2799,1.2837,29652862,0
AAPL.US,D,19880921,000000,1.2909,1.3296,1.2837,1.3219,26379668,0
AAPL.US,D,19880922,000000,1.3296,1.3603,1.3219,1.3603,42066451,0
AAPL.US,D,19880923,000000,1.3454,1.3676,1.3454,1.353,29306785,0
AAPL.US,D,19880926,000000,1.353,1.3603,1.3133,1.3219,25134422,0
AAPL.US,D,19880927,000000,1.3133,1.3454,1.3133,1.342,47066818,0
AAPL.US,D,19880928,000000,1.3454,1.364,1.3367,1.3454,24458442,0
AAPL.US,D,19880929,000000,1.353,1.3676,1.3454,1.3603,30632897,0
AAPL.US,D,19880930,000000,1.3603,1.3603,1.3367,1.3367,26826019,0
AAPL.US,D,19881003,000000,1.3296,1.3367,1.2985,1.3133,26214719,0
AAPL.US,D,19881004,000000,1.3061,1.3219,1.2714,1.2837,14916999,0
AAPL.US,D,19881005,000000,1.2748,1.2909,1.2512,1.2642,35578267,0
AAPL.US,D,19881006,000000,1.2512,1.2642,1.2131,1.2293,48447900,0
AAPL.US,D,19881007,000000,1.2056,1.2293,1.1873,1.2293,132144156,0
AAPL.US,D,19881010,000000,1.222,1.2293,1.1601,1.1899,96061326,0
AAPL.US,D,19881011,000000,1.1821,1.222,1.1821,1.2056,56184555,0
AAPL.US,D,19881012,000000,1.1899,1.2056,1.175,1.1982,38392179,0
AAPL.US,D,19881013,000000,1.1899,1.2293,1.1899,1.2056,47493743,0
AAPL.US,D,19881014,000000,1.222,1.222,1.1785,1.1982,45410805,0
AAPL.US,D,19881017,000000,1.1899,1.2056,1.1821,1.1899,27055657,0
AAPL.US,D,19881018,000000,1.2056,1.222,1.1821,1.2182,41180239,0
AAPL.US,D,19881019,000000,1.2293,1.2603,1.222,1.2371,80086685,0
AAPL.US,D,19881020,000000,1.2371,1.2863,1.2371,1.2837,50094192,0
AAPL.US,D,19881021,000000,1.2748,1.2909,1.2603,1.2677,35694701,0
AAPL.US,D,19881024,000000,1.2748,1.2748,1.2242,1.2371,39032592,0
AAPL.US,D,19881025,000000,1.2441,1.2441,1.2293,1.2331,24600759,0
AAPL.US,D,19881026,000000,1.2371,1.2371,1.1899,1.2131,54499437,0
AAPL.US,D,19881027,000000,1.1982,1.2131,1.1821,1.2056,41493969,0
AAPL.US,D,19881028,000000,1.2056,1.222,1.1899,1.1899,24396982,0
AAPL.US,D,19881031,000000,1.1982,1.1982,1.1601,1.1938,70147393,0
AAPL.US,D,19881101,000000,1.1899,1.1982,1.1674,1.175,41497186,0
AAPL.US,D,19881102,000000,1.1821,1.1821,1.1364,1.1513,60217834,0
AAPL.US,D,19881103,000000,1.1513,1.1601,1.1364,1.1477,70018023,0
AAPL.US,D,19881104,000000,1.1364,1.175,1.1364,1.1674,44414601,0
AAPL.US,D,19881107,000000,1.1513,1.1674,1.1438,1.1601,49117419,0
AAPL.US,D,19881108,000000,1.1601,1.1982,1.1563,1.1899,44624850,0
AAPL.US,D,19881109,000000,1.1821,1.2182,1.175,1.2131,58254559,0
AAPL.US,D,19881110,000000,1.222,1.2293,1.2056,1.222,28853970,0
AAPL.US,D,19881111,000000,1.2056,1.2242,1.1899,1.1899,31386510,0
AAPL.US,D,19881114,000000,1.1982,1.2056,1.1821,1.2018,24613688,0
AAPL.US,D,19881115,000000,1.2056,1.2131,1.1982,1.2056,23103222,0
AAPL.US,D,19881116,000000,1.2056,1.2131,1.1674,1.175,42693927,0
AAPL.US,D,19881117,000000,1.175,1.1899,1.175,1.1821,22970620,0
AAPL.US,D,19881118,000000,1.1899,1.1899,1.175,1.175,16631225,0
AAPL.US,D,19881121,000000,1.1601,1.1674,1.1203,1.1316,64082930,0
AAPL.US,D,19881122,000000,1.1279,1.1403,1.1131,1.1165,42794182,0
AAPL.US,D,19881123,000000,1.1058,1.1438,1.0981,1.1403,54289208,0
AAPL.US,D,19881125,000000,1.1203,1.1364,1.1131,1.1279,13946675,0
AAPL.US,D,19881128,000000,1.1279,1.1364,1.1131,1.1279,40245491,0
AAPL.US,D,19881129,000000,1.1279,1.1364,1.1131,1.1364,26761332,0
AAPL.US,D,19881130,000000,1.1364,1.175,1.1364,1.1624,48470534,0
AAPL.US,D,19881201,000000,1.1674,1.2056,1.1601,1.1982,61269021,0
AAPL.US,D,19881202,000000,1.1821,1.2331,1.175,1.2131,96371837,0
AAPL.US,D,19881205,000000,1.222,1.2371,1.1982,1.222,44592506,0
AAPL.US,D,19881206,000000,1.2131,1.2293,1.2056,1.222,30302985,0
AAPL.US,D,19881207,000000,1.2056,1.222,1.1982,1.2182,28339710,0
AAPL.US,D,19881208,000000,1.2131,1.2131,1.1982,1.2096,17171363,0
AAPL.US,D,19881209,000000,1.2131,1.222,1.1982,1.2096,12982839,0
AAPL.US,D,19881212,000000,1.2131,1.222,1.1899,1.1899,34041950,0
AAPL.US,D,19881213,000000,1.1899,1.1982,1.1821,1.1982,35390675,0
AAPL.US,D,19881214,000000,1.1899,1.2371,1.1899,1.2293,55822313,0
AAPL.US,D,19881215,000000,1.2371,1.2512,1.2131,1.222,32508839,0
AAPL.US,D,19881216,000000,1.222,1.2512,1.2131,1.2403,52988972,0
AAPL.US,D,19881219,000000,1.2441,1.2677,1.2371,1.2603,67669875,0
AAPL.US,D,19881220,000000,1.2677,1.2837,1.2551,1.2677,79181051,0
AAPL.US,D,19881221,000000,1.2677,1.2985,1.2677,1.2909,69875722,0
AAPL.US,D,19881222,000000,1.2909,1.2985,1.2603,1.2677,30619953,0
AAPL.US,D,19881223,000000,1.2677,1.2799,1.2677,1.2714,11828155,0
AAPL.US,D,19881227,000000,1.2677,1.2837,1.2512,1.2512,17323377,0
AAPL.US,D,19881228,000000,1.2512,1.2603,1.2293,1.2441,14884657,0
AAPL.US,D,19881229,000000,1.2441,1.2603,1.2441,1.2512,34022524,0
AAPL.US,D,19881230,000000,1.2512,1.2748,1.2441,1.2441,23591627,0
AAPL.US,D,19890103,000000,1.2441,1.2512,1.2371,1.2489,28883076,0
AAPL.US,D,19890104,000000,1.2603,1.3023,1.2512,1.2985,69293527,0
AAPL.US,D,19890105,000000,1.2985,1.3367,1.2748,1.3061,88751609,0
AAPL.US,D,19890106,000000,1.3061,1.3454,1.3061,1.3172,57371578,0
AAPL.US,D,19890109,000000,1.3296,1.3334,1.3061,1.3296,22902689,0
AAPL.US,D,19890110,000000,1.3133,1.3257,1.2837,1.3172,29837228,0
AAPL.US,D,19890111,000000,1.3061,1.3133,1.2748,1.3023,45087382,0
AAPL.US,D,19890112,000000,1.3061,1.3296,1.2985,1.3219,43408717,0
AAPL.US,D,19890113,000000,1.3219,1.3454,1.311,1.3367,55996956,0
AAPL.US,D,19890116,000000,1.3367,1.3603,1.3296,1.353,48687242,0
AAPL.US,D,19890117,000000,1.3367,1.3454,1.2371,1.2489,218495841,0
AAPL.US,D,19890118,000000,1.2603,1.2714,1.222,1.2293,140906106,0
AAPL.US,D,19890119,000000,1.2512,1.2677,1.2371,1.2512,73925161,0
AAPL.US,D,19890120,000000,1.2512,1.2837,1.2441,1.2677,50171831,0
AAPL.US,D,19890123,000000,1.2603,1.2748,1.2603,1.2677,52135095,0
AAPL.US,D,19890124,000000,1.2677,1.2909,1.2603,1.2863,64483980,0
AAPL.US,D,19890125,000000,1.2909,1.2985,1.2677,1.2837,32036622,0
AAPL.US,D,19890126,000000,1.2603,1.3023,1.2551,1.2909,82379847,0
AAPL.US,D,19890127,000000,1.1821,1.2131,1.1203,1.1624,614294359,0
AAPL.US,D,19890130,000000,1.1624,1.175,1.1513,1.1563,169371972,0
AAPL.US,D,19890131,000000,1.1513,1.1674,1.1364,1.1674,132943057,0
AAPL.US,D,19890201,000000,1.1674,1.2242,1.1563,1.2131,140799378,0
AAPL.US,D,19890202,000000,1.222,1.2441,1.2131,1.2293,136736983,0
AAPL.US,D,19890203,000000,1.2371,1.2441,1.2056,1.2131,51666115,0
AAPL.US,D,19890206,000000,1.222,1.222,1.1821,1.1899,33712038,0
AAPL.US,D,19890207,000000,1.1821,1.2131,1.1821,1.2056,47694279,0
AAPL.US,D,19890208,000000,1.2056,1.222,1.175,1.1821,45342887,0
AAPL.US,D,19890209,000000,1.1821,1.2056,1.175,1.1821,46439349,0
AAPL.US,D,19890210,000000,1.1821,1.1821,1.1438,1.1513,100595941,0
AAPL.US,D,19890213,000000,1.1364,1.1513,1.1364,1.1438,67918916,0
AAPL.US,D,19890214,000000,1.1403,1.1438,1.0897,1.1058,257473452,0
AAPL.US,D,19890215,000000,1.1058,1.1203,1.0981,1.1203,95479131,0
AAPL.US,D,19890216,000000,1.1203,1.1513,1.1131,1.1256,73841070,0
AAPL.US,D,19890217,000000,1.1203,1.1438,1.1203,1.1364,33744365,0
AAPL.US,D,19890221,000000,1.1403,1.1674,1.1364,1.1601,55029875,0
AAPL.US,D,19890222,000000,1.1513,1.1601,1.1279,1.1364,68824542,0
AAPL.US,D,19890223,000000,1.1279,1.1438,1.1203,1.1364,27540818,0
AAPL.US,D,19890224,000000,1.1438,1.1438,1.1131,1.1131,43932700,0
AAPL.US,D,19890227,000000,1.1131,1.1279,1.1058,1.1279,33475902,0
AAPL.US,D,19890228,000000,1.1279,1.1364,1.1131,1.1203,50831649,0
AAPL.US,D,19890301,000000,1.1203,1.1279,1.0981,1.1131,49130351,0
AAPL.US,D,19890302,000000,1.1058,1.1203,1.0746,1.0821,108678676,0
AAPL.US,D,19890303,000000,1.0897,1.0897,1.0513,1.0746,111984215,0
AAPL.US,D,19890306,000000,1.0821,1.1095,1.066,1.0981,48664596,0
AAPL.US,D,19890307,000000,1.0981,1.1131,1.0821,1.1058,75283608,0
AAPL.US,D,19890308,000000,1.1008,1.1203,1.0897,1.0897,62462516,0
AAPL.US,D,19890309,000000,1.0897,1.1058,1.066,1.066,38534495,0
AAPL.US,D,19890310,000000,1.066,1.0821,1.0584,1.0821,29662568,0
AAPL.US,D,19890313,000000,1.0821,1.0981,1.0746,1.0821,37861741,0
AAPL.US,D,19890314,000000,1.0821,1.0981,1.0784,1.0897,46766006,0
AAPL.US,D,19890315,000000,1.0897,1.0981,1.0746,1.0821,26007726,0
AAPL.US,D,19890316,000000,1.0821,1.0981,1.066,1.0897,55515050,0
AAPL.US,D,19890317,000000,1.066,1.1058,1.0513,1.0784,68478461,0
AAPL.US,D,19890320,000000,1.0821,1.0897,1.066,1.0784,52400314,0
AAPL.US,D,19890321,000000,1.0981,1.0981,1.0746,1.0784,37020799,0
AAPL.US,D,19890322,000000,1.0584,1.0746,1.0438,1.0475,41830333,0
AAPL.US,D,19890323,000000,1.0513,1.066,1.0438,1.0637,34339500,0
AAPL.US,D,19890327,000000,1.0584,1.066,1.0363,1.0438,43796844,0
AAPL.US,D,19890328,000000,1.0513,1.066,1.0513,1.0513,40792112,0
AAPL.US,D,19890329,000000,1.0513,1.066,1.0513,1.0584,21486053,0
AAPL.US,D,19890330,000000,1.0584,1.0821,1.0513,1.0746,30393542,0
AAPL.US,D,19890331,000000,1.0821,1.1058,1.0746,1.1008,53525883,0
AAPL.US,D,19890403,000000,1.0981,1.1203,1.0746,1.0821,48020956,0
AAPL.US,D,19890404,000000,1.066,1.0784,1.0475,1.066,33420927,0
AAPL.US,D,19890405,000000,1.066,1.0897,1.0584,1.0821,34727619,0
AAPL.US,D,19890406,000000,1.0746,1.1165,1.066,1.1131,45158525,0
AAPL.US,D,19890407,000000,1.1131,1.1601,1.1131,1.1563,102513924,0
AAPL.US,D,19890410,000000,1.1513,1.175,1.1364,1.1438,39094039,0
AAPL.US,D,19890411,000000,1.1601,1.175,1.1438,1.1674,42318731,0
AAPL.US,D,19890412,000000,1.1821,1.2131,1.1712,1.1899,112023016,0
AAPL.US,D,19890413,000000,1.1982,1.222,1.1821,1.1899,52348567,0
AAPL.US,D,19890414,000000,1.2056,1.2131,1.1821,1.1982,35623549,0
AAPL.US,D,19890417,000000,1.1899,1.2131,1.175,1.2131,40471896,0
AAPL.US,D,19890418,000000,1.222,1.2512,1.2131,1.2403,162004007,0
AAPL.US,D,19890419,000000,1.2371,1.2863,1.2293,1.2642,122987594,0
AAPL.US,D,19890420,000000,1.2603,1.2837,1.2441,1.2603,51928100,0
AAPL.US,D,19890421,000000,1.2512,1.2642,1.2293,1.2403,33259203,0
AAPL.US,D,19890424,000000,1.2371,1.2441,1.222,1.2403,31994564,0
AAPL.US,D,19890425,000000,1.2371,1.2512,1.2293,1.2371,33550296,0
AAPL.US,D,19890426,000000,1.2371,1.2441,1.2096,1.2293,53752296,0
AAPL.US,D,19890427,000000,1.222,1.2371,1.2056,1.2182,40251958,0
AAPL.US,D,19890428,000000,1.2131,1.222,1.1899,1.2056,29992482,0
AAPL.US,D,19890501,000000,1.1899,1.2131,1.1899,1.2056,23294065,0
AAPL.US,D,19890502,000000,1.2056,1.2441,1.2056,1.2331,62304016,0
AAPL.US,D,19890503,000000,1.2293,1.2603,1.2293,1.2441,63688330,0
AAPL.US,D,19890504,000000,1.2441,1.2748,1.2371,1.2677,54554419,0
AAPL.US,D,19890505,000000,1.3133,1.3219,1.2837,1.2837,133059474,0
AAPL.US,D,19890508,000000,1.2837,1.3061,1.2837,1.3061,59467461,0
AAPL.US,D,19890509,000000,1.2985,1.3296,1.2985,1.3133,100143125,0
AAPL.US,D,19890510,000000,1.3296,1.3454,1.3133,1.3367,67702213,0
AAPL.US,D,19890511,000000,1.3367,1.3676,1.3296,1.3568,86908007,0
AAPL.US,D,19890512,000000,1.3754,1.3912,1.3603,1.3912,134903085,0
AAPL.US,D,19890515,000000,1.3836,1.4295,1.3836,1.4223,91804872,0
AAPL.US,D,19890516,000000,1.4223,1.4295,1.3912,1.4036,66036494,0
AAPL.US,D,19890517,000000,1.3989,1.4073,1.3912,1.3989,71751654,0
AAPL.US,D,19890518,000000,1.3989,1.4073,1.3836,1.3836,61007032,0
AAPL.US,D,19890519,000000,1.3836,1.4295,1.3836,1.4149,95521184,0
AAPL.US,D,19890522,000000,1.4149,1.4295,1.3989,1.4223,54984593,0
AAPL.US,D,19890523,000000,1.4223,1.4223,1.3989,1.4073,38832063,0
AAPL.US,D,19890524,000000,1.3989,1.4764,1.3989,1.4764,85944152,0
AAPL.US,D,19890525,000000,1.4605,1.5149,1.4605,1.4914,67103847,0
AAPL.US,D,19890526,000000,1.4914,1.5149,1.4842,1.499,32492656,0
AAPL.US,D,19890530,000000,1.4914,1.5149,1.4654,1.4692,32321233,0
AAPL.US,D,19890531,000000,1.4692,1.488,1.4531,1.4764,33272141,0
AAPL.US,D,19890601,000000,1.4764,1.5227,1.4692,1.5074,51837534,0
AAPL.US,D,19890602,000000,1.499,1.531,1.499,1.5149,35946989,0
AAPL.US,D,19890605,000000,1.5074,1.5149,1.4372,1.4531,35843481,0
AAPL.US,D,19890606,000000,1.4457,1.4531,1.4295,1.4457,41875611,0
AAPL.US,D,19890607,000000,1.4457,1.499,1.4457,1.4914,50731379,0
AAPL.US,D,19890608,000000,1.499,1.5149,1.4605,1.4719,51407362,0
AAPL.US,D,19890609,000000,1.4605,1.4764,1.4372,1.4531,27265896,0
AAPL.US,D,19890612,000000,1.4457,1.4764,1.4295,1.4692,23352280,0
AAPL.US,D,19890613,000000,1.4692,1.5074,1.4531,1.499,66702780,0
AAPL.US,D,19890614,000000,1.5149,1.5531,1.4914,1.5333,72573192,0
AAPL.US,D,19890615,000000,1.531,1.5385,1.4692,1.4692,46610757,0
AAPL.US,D,19890616,000000,1.3836,1.4073,1.3454,1.3754,156521731,0
AAPL.US,D,19890619,000000,1.3754,1.3836,1.3454,1.3603,52882255,0
AAPL.US,D,19890620,000000,1.3603,1.3603,1.3061,1.3296,38851466,0
AAPL.US,D,19890621,000000,1.3296,1.3454,1.3061,1.3133,37502721,0
AAPL.US,D,19890622,000000,1.3133,1.353,1.2985,1.3367,39621245,0
AAPL.US,D,19890623,000000,1.3367,1.3676,1.3367,1.3568,35778799,0
AAPL.US,D,19890626,000000,1.3603,1.3603,1.3367,1.3454,53089233,0
AAPL.US,D,19890627,000000,1.353,1.3676,1.3133,1.3172,30548796,0
AAPL.US,D,19890628,000000,1.3061,1.3061,1.2677,1.2909,74225976,0
AAPL.US,D,19890629,000000,1.2677,1.2748,1.2371,1.2551,67436994,0
AAPL.US,D,19890630,000000,1.2512,1.2909,1.222,1.2748,47574598,0
AAPL.US,D,19890703,000000,1.2909,1.2909,1.2603,1.2603,13962854,0
AAPL.US,D,19890705,000000,1.2512,1.2603,1.2371,1.2512,34410649,0
AAPL.US,D,19890706,000000,1.2603,1.2909,1.2441,1.2748,50226820,0
AAPL.US,D,19890707,000000,1.2748,1.2985,1.2512,1.2748,30642597,0
AAPL.US,D,19890710,000000,1.2677,1.2748,1.2371,1.2512,58823814,0
AAPL.US,D,19890711,000000,1.2603,1.2677,1.2293,1.2293,70441733,0
AAPL.US,D,19890712,000000,1.2293,1.2441,1.222,1.2371,35846717,0
AAPL.US,D,19890713,000000,1.2371,1.2677,1.222,1.2551,65101759,0
AAPL.US,D,19890714,000000,1.2603,1.2677,1.2293,1.2603,74310057,0
AAPL.US,D,19890717,000000,1.2603,1.2748,1.2293,1.2603,37800294,0
AAPL.US,D,19890718,000000,1.2603,1.2603,1.1982,1.2131,137839914,0
AAPL.US,D,19890719,000000,1.222,1.2603,1.2056,1.2512,69012133,0
AAPL.US,D,19890720,000000,1.2603,1.2748,1.2293,1.2371,68174426,0
AAPL.US,D,19890721,000000,1.2293,1.2371,1.2056,1.2371,40281082,0
AAPL.US,D,19890724,000000,1.2293,1.2293,1.2131,1.2131,33495322,0
AAPL.US,D,19890725,000000,1.2131,1.2293,1.175,1.1982,60599482,0
AAPL.US,D,19890726,000000,1.1821,1.1899,1.1674,1.1821,67501676,0
AAPL.US,D,19890727,000000,1.1821,1.222,1.175,1.2131,49981003,0
AAPL.US,D,19890728,000000,1.2131,1.2293,1.2056,1.2182,34462413,0
AAPL.US,D,19890731,000000,1.2131,1.2371,1.2056,1.2293,32305065,0
AAPL.US,D,19890801,000000,1.2293,1.2441,1.2131,1.2331,40297242,0
AAPL.US,D,19890802,000000,1.2293,1.2512,1.222,1.2512,29284134,0
AAPL.US,D,19890803,000000,1.2512,1.2837,1.2512,1.2748,49942181,0
AAPL.US,D,19890804,000000,1.2748,1.3219,1.2714,1.3219,52950165,0
AAPL.US,D,19890807,000000,1.3296,1.3603,1.3172,1.353,48577275,0
AAPL.US,D,19890808,000000,1.3454,1.3836,1.3454,1.364,59545088,0
AAPL.US,D,19890809,000000,1.3603,1.4149,1.3568,1.3603,56359202,0
AAPL.US,D,19890810,000000,1.3603,1.3603,1.3219,1.3367,44000619,0
AAPL.US,D,19890811,000000,1.3603,1.3603,1.2748,1.2949,66444031,0
AAPL.US,D,19890814,000000,1.2837,1.2985,1.2512,1.2603,29694928,0
AAPL.US,D,19890815,000000,1.2603,1.2837,1.2603,1.2799,47283515,0
AAPL.US,D,19890816,000000,1.2837,1.2909,1.2371,1.2489,34808489,0
AAPL.US,D,19890817,000000,1.2441,1.2748,1.2371,1.2677,44275535,0
AAPL.US,D,19890818,000000,1.2909,1.3133,1.2837,1.3061,24277312,0
AAPL.US,D,19890821,000000,1.3061,1.3367,1.2985,1.3061,39802383,0
AAPL.US,D,19890822,000000,1.2985,1.3296,1.2985,1.3257,32295365,0
AAPL.US,D,19890823,000000,1.3296,1.3676,1.3133,1.353,50145960,0
AAPL.US,D,19890824,000000,1.353,1.3754,1.3454,1.364,47050643,0
AAPL.US,D,19890825,000000,1.3603,1.3912,1.3603,1.3836,46607523,0
AAPL.US,D,19890828,000000,1.3754,1.3912,1.3603,1.3836,23581928,0
AAPL.US,D,19890829,000000,1.3836,1.3912,1.353,1.364,51087157,0
AAPL.US,D,19890830,000000,1.3603,1.3836,1.3603,1.3754,33527676,0
AAPL.US,D,19890831,000000,1.3754,1.3912,1.3676,1.3754,16256043,0
AAPL.US,D,19890901,000000,1.3754,1.3836,1.3676,1.3791,21405187,0
AAPL.US,D,19890905,000000,1.3754,1.4036,1.3754,1.3836,33158947,0
AAPL.US,D,19890906,000000,1.3836,1.3874,1.3603,1.3836,25053561,0
AAPL.US,D,19890907,000000,1.3836,1.4073,1.3836,1.3836,32890491,0
AAPL.US,D,19890908,000000,1.3836,1.3989,1.3754,1.3912,16123409,0
AAPL.US,D,19890911,000000,1.3836,1.4223,1.3754,1.4149,28472317,0
AAPL.US,D,19890912,000000,1.4073,1.4457,1.3912,1.4223,29914849,0
AAPL.US,D,19890913,000000,1.4295,1.4408,1.3912,1.3912,37163117,0
AAPL.US,D,19890914,000000,1.3912,1.3989,1.3754,1.3836,37913502,0
AAPL.US,D,19890915,000000,1.3912,1.3989,1.3676,1.3912,36060185,0
AAPL.US,D,19890918,000000,1.3754,1.3912,1.3603,1.3603,18238702,0
AAPL.US,D,19890919,000000,1.3676,1.3754,1.3296,1.3367,23332870,0
AAPL.US,D,19890920,000000,1.3603,1.3912,1.353,1.3791,34119548,0
AAPL.US,D,19890921,000000,1.3912,1.4223,1.3676,1.3836,58034623,0
AAPL.US,D,19890922,000000,1.3836,1.3989,1.3676,1.3874,20936203,0
AAPL.US,D,19890925,000000,1.3836,1.4149,1.3836,1.3989,39320452,0
AAPL.US,D,19890926,000000,1.3912,1.4073,1.3836,1.3989,22330213,0
AAPL.US,D,19890927,000000,1.3676,1.3953,1.3603,1.3836,26027119,0
AAPL.US,D,19890928,000000,1.3912,1.4149,1.3912,1.4073,22935035,0
AAPL.US,D,19890929,000000,1.3989,1.4073,1.3754,1.3754,20159934,0
AAPL.US,D,19891002,000000,1.3754,1.3836,1.353,1.3729,39679472,0
